02081f77-8681-4912-b677-eb23d4ba8973	6e86227b-451b-448a-82cf-6ca60c79996a	("(""(""""(""""""""(widget)"""""""",widget)"""",id)"",66550597-934b-4c1b-9e3c-6c3856e56e32)","(""(""""(widget)"""",widget)"",help)")	\N
04840f6c-70cb-4f2a-84c3-0fd7f6264f41	6e86227b-451b-448a-82cf-6ca60c79996a	("(""(""""(""""""""(widget)"""""""",widget)"""",id)"",66550597-934b-4c1b-9e3c-6c3856e56e32)","(""(""""(widget)"""",widget)"",name)")	\\xd40d46d493b67c3e8f6ffe0626ac13db383df311b027666b31509b461ebf25a1
0676e29e-5487-4382-ab8b-da85a78ec708	f83ef0a6-37c6-489d-8ae2-e0a5fadf6fc7	("(""(""""(""""""""(widget)"""""""",widget)"""",id)"",e091420a-f8ba-4876-b798-69cf6d130b6f)","(""(""""(widget)"""",widget)"",post_js)")	\\xd950421b48ced8451ca71c4643c247658690affd81d9b34358e1ed38644dc60a
07051776-f632-40fd-ae21-8543463f0a5c	ccde63e8-4f2b-4fa7-a436-8ffff5a71fd9	("(""(""""(""""""""(widget)"""""""",widget)"""",id)"",96a56257-8ebd-4341-b175-af151a4e4db3)","(""(""""(widget)"""",widget)"",html)")	\\xdc7c6ebee806fa9806f1d70ae91cddd111289419571f8f6544db2ea5b5d43af5
080c6d63-ce19-41ee-a3c7-7d10be6c6eee	a8cd5637-d995-48cf-8c0e-7990e7737745	("(""(""""(""""""""(widget)"""""""",widget)"""",id)"",66a8b4f8-09ad-49b0-aa32-c9b42182be3d)","(""(""""(widget)"""",widget)"",name)")	\\x428821350e9691491f616b754cd8315fb86d797ab35d843479e732ef90665324
091d7411-16b3-4d1b-8a0d-eebbac897ab6	3577747a-aa29-4cda-8cd7-e4c5a7be175a	("(""(""""(""""""""(widget)"""""""",widget)"""",id)"",e091420a-f8ba-4876-b798-69cf6d130b6f)","(""(""""(widget)"""",widget)"",css)")	\\x0ba9b693da6b2dbb83cee744e953ac5cb5f3d2cb93a4a0550b607a7fdcca02c2
0a025b8c-5e77-49e5-979f-3f19d2507e86	9f6ddf50-e8ed-433e-920e-eb078c57c4d7	("(""(""""(""""""""(widget)"""""""",widget)"""",id)"",66a8b4f8-09ad-49b0-aa32-c9b42182be3d)","(""(""""(widget)"""",widget)"",name)")	\\x428821350e9691491f616b754cd8315fb86d797ab35d843479e732ef90665324
0b34dfea-f996-427d-b0d4-774b1531ae61	3df058cb-08a2-4792-ad11-239d29f54378	("(""(""""(""""""""(widget)"""""""",widget)"""",id)"",e091420a-f8ba-4876-b798-69cf6d130b6f)","(""(""""(widget)"""",widget)"",id)")	\\x1a9efd350f55bad8a2257f7ac7f71ec2ba86d847cd3fbb2206f6210faddb2d9b
0b774b34-7136-4e18-86af-a4b458fca2a0	0e1da1c4-8c5d-42ab-ae6e-f61348e7ca53	("(""(""""(""""""""(widget)"""""""",widget)"""",id)"",96a56257-8ebd-4341-b175-af151a4e4db3)","(""(""""(widget)"""",widget)"",css)")	\\x0ba9b693da6b2dbb83cee744e953ac5cb5f3d2cb93a4a0550b607a7fdcca02c2
0dff5528-28fb-47af-b979-a204f2439d96	53c63dc9-782f-418f-8ae9-a4d0c812f1da	("(""(""""(""""""""(widget)"""""""",widget)"""",id)"",96a56257-8ebd-4341-b175-af151a4e4db3)","(""(""""(widget)"""",widget)"",id)")	\\x003db2a54f359de2452894e71b52f220141fcb9ba84167ba5fe2b83c9832ecf7
0e088a44-dcd4-48eb-a671-52de8d80d641	bd505c65-1f39-4030-a49a-8abd986ecc71	("(""(""""(""""""""(widget)"""""""",widget)"""",id)"",66550597-934b-4c1b-9e3c-6c3856e56e32)","(""(""""(widget)"""",widget)"",html)")	\\x87c0f27397b360f6df8c71109d09c0f0946b91dd562bc69d9074f75feaf8260e
0ee24d38-6a61-4792-acf6-5771c84bbd68	3577747a-aa29-4cda-8cd7-e4c5a7be175a	("(""(""""(""""""""(widget)"""""""",widget)"""",id)"",e091420a-f8ba-4876-b798-69cf6d130b6f)","(""(""""(widget)"""",widget)"",help)")	\N
1210f1aa-1e5a-43d5-9ec0-c6594dfae38b	401822af-34bf-43f0-bb17-5c3577600968	("(""(""""(""""""""(widget)"""""""",widget)"""",id)"",66a8b4f8-09ad-49b0-aa32-c9b42182be3d)","(""(""""(widget)"""",widget)"",help)")	\N
1252c474-683a-4f43-baca-bae3b2caa1c5	6e86227b-451b-448a-82cf-6ca60c79996a	("(""(""""(""""""""(widget)"""""""",widget)"""",id)"",66550597-934b-4c1b-9e3c-6c3856e56e32)","(""(""""(widget)"""",widget)"",html)")	\\x87c0f27397b360f6df8c71109d09c0f0946b91dd562bc69d9074f75feaf8260e
15c79ab8-069c-426e-9977-81d0f1f218a6	9367cb76-75c0-482a-ab8d-27c71117562b	("(""(""""(""""""""(widget)"""""""",widget)"""",id)"",3b86f811-be80-4c29-b946-5675cd31a0a0)","(""(""""(widget)"""",widget)"",name)")	\\x00270cf63f93c307e7e9d2cc7e639fa50aca58eeb64be3266a798c9c19535219
16e5e913-7639-43e2-a01b-8e94a3a070e1	116bec05-d252-4c32-b869-3e664a284ce6	("(""(""""(""""""""(widget)"""""""",widget)"""",id)"",3b86f811-be80-4c29-b946-5675cd31a0a0)","(""(""""(widget)"""",widget)"",id)")	\\x990bf3fc79f9d05d04a5635e61dd8152a4ebd4b39a22f54eb4d18ceb9c0b0a89
19a49dee-a431-4be7-8c19-246198a57556	8cdc5e63-cce1-43c2-a397-969c665cc9bf	("(""(""""(""""""""(widget)"""""""",widget)"""",id)"",66550597-934b-4c1b-9e3c-6c3856e56e32)","(""(""""(widget)"""",widget)"",name)")	\\xd40d46d493b67c3e8f6ffe0626ac13db383df311b027666b31509b461ebf25a1
1a1fa518-53e9-456d-9f95-4bf2a2e489c7	8cdc5e63-cce1-43c2-a397-969c665cc9bf	("(""(""""(""""""""(widget)"""""""",widget)"""",id)"",66550597-934b-4c1b-9e3c-6c3856e56e32)","(""(""""(widget)"""",widget)"",pre_js)")	\\xe4b08665b2511bc86ca7cf1116f4a4df34ec5c7f0a19329e166cd8a00e862382
1a7cca34-6ed2-4039-9876-8072c4a67409	219f2269-3218-4103-ba4f-92cc90f5ff89	("(""(""""(""""""""(widget)"""""""",widget)"""",id)"",3b86f811-be80-4c29-b946-5675cd31a0a0)","(""(""""(widget)"""",widget)"",name)")	\\x00270cf63f93c307e7e9d2cc7e639fa50aca58eeb64be3266a798c9c19535219
20876bf1-16d4-45aa-8399-64e6b2938778	9367cb76-75c0-482a-ab8d-27c71117562b	("(""(""""(""""""""(widget)"""""""",widget)"""",id)"",3b86f811-be80-4c29-b946-5675cd31a0a0)","(""(""""(widget)"""",widget)"",pre_js)")	\\xe4b08665b2511bc86ca7cf1116f4a4df34ec5c7f0a19329e166cd8a00e862382
