002a3287-ff3b-460d-aaa1-919724fea17d	41641638-61db-41c9-816a-123d0cc790ad	(widget,module,id,29e50312-a731-4ebd-b84e-7ea0bb28f6f5)
0069c360-b52c-4e42-9d3c-0f15d877be30	569a020b-1a90-44ee-a1d6-48b10e960fdd	(widget,component,id,0d38fbf4-c175-4426-854a-a73672ee6572)
00a5f605-9f10-49dd-8c36-a22cd9a9ac46	d0f859ad-8cc7-497b-ae68-2d0aebe4236a	(semantics,relation_component,id,96650940-d145-472f-acd4-4b582c305144)
0108fefa-1724-4286-bb67-07dc4c166fc3	10453189-0272-467e-bc42-8cf5f5a2a86e	(widget,component,id,8d7b18a0-35b6-43a8-91ac-e9467b582b7b)
013f7048-8dba-4571-b6f1-a1490c2e6f67	80998068-b4d5-4ad6-ab3e-856ca2336eea	(widget,module,id,2650a0b5-3b77-4cbf-b391-a25cb08d73a8)
01a7e5db-162c-49c8-83f4-d40f62647e7b	80998068-b4d5-4ad6-ab3e-856ca2336eea	(widget,module,id,9333968d-c297-4134-9c47-ba675a8f06d6)
01b38b84-7328-47f7-8dcf-a3721d8d76e7	10453189-0272-467e-bc42-8cf5f5a2a86e	(widget,module,id,c4691e07-e6e6-4884-b7f6-fee3cc4b29ca)
01b5e52d-bb64-4a12-a742-5a8ff0640654	d0f859ad-8cc7-497b-ae68-2d0aebe4236a	(endpoint,resource_function,id,ceca44b3-1b84-4b15-b3d0-9a2290f78738)
01de0dc2-b1eb-4966-87bb-67e34e164f79	3cbdd35e-d450-42d6-a7f7-0478288c4d57	(semantics,relation_purpose,id,b4d541e5-7741-4096-a462-73905fc156ae)
01e72f59-e34d-48ab-9fb1-14430dcead87	80998068-b4d5-4ad6-ab3e-856ca2336eea	(semantics,column_purpose,id,48594bf5-fe82-4aa9-9007-0850c4e0b3af)
02df2408-6051-4867-9cfe-7a1d95752bb0	3cbdd35e-d450-42d6-a7f7-0478288c4d57	(widget,module,id,dfe57840-41ac-4ae5-8078-06a9e3482eac)
04f34e52-00d4-4e7c-8a1d-afdac0c68251	569a020b-1a90-44ee-a1d6-48b10e960fdd	(widget,component,id,1f1aefb2-285f-41b5-97a3-3d7d6f61962e)
0520227c-5528-42ae-a562-123eaf7af368	3cbdd35e-d450-42d6-a7f7-0478288c4d57	(widget,component,id,4451f440-4abb-4099-9a2b-3bfaf223b37f)
05698760-eaeb-4947-a60c-889747250298	41641638-61db-41c9-816a-123d0cc790ad	(semantics,unique_identifier,id,fdb137e8-c66d-4fa0-8494-a46c0e83e4d2)
