0adf8453-e011-4adc-891f-281d227142ab	13aa5018-d573-4e0c-97ca-7f9fffb6602e	ea022e08-ad43-4cba-a6ff-c026b8711f50	\N	eb68eace-96e2-4cb3-8ae7-de01ced6c77a	2018-02-12 19:33:09.924397	using function that returns rows
3c46cd36-8ae1-467f-885c-573ad4914fd5	13aa5018-d573-4e0c-97ca-7f9fffb6602e	80b5775e-be97-4cb6-a7cd-2d9e5a84f266	\N	\N	2018-01-22 13:53:26.485194	start of bundle remote manager
eb68eace-96e2-4cb3-8ae7-de01ced6c77a	13aa5018-d573-4e0c-97ca-7f9fffb6602e	04f8c980-c0eb-4899-b7bc-7c79c392f0fe	\N	3c46cd36-8ae1-467f-885c-573ad4914fd5	2018-02-05 04:21:45.048264	switch bundle manager to use admin and layout bundles
