01570a0f-850c-4b82-be06-e37e9f457a0f	05484ce0-d44e-4302-9688-fde58fad6d83	("(""(""""(""""""""(endpoint)"""""""",resource)"""",id)"",55dcddd1-0b18-4ef1-a789-3d565c7114bf)","(""(""""(endpoint)"""",resource)"",mimetype_id)")	\\xcb218518c86e9538f54d6562b2d09a2e8a1fd11dbb99b21c08ab600688c10356
0a884933-e902-4ea3-8765-6a4379af6c43	946c4642-8d19-4eb7-89fb-3ed5071d2af0	("(""(""""(""""""""(widget)"""""""",dependency_js)"""",id)"",c8b9c599-9d1b-417a-8e29-43080bb7dd88)","(""(""""(widget)"""",dependency_js)"",content)")	\\x5aed3b40c04ba9727c3eaa3284b8c73416ec9f642085a475372533324fb7eb82
11096dc8-8f56-4ac2-a831-86e2a09b2507	4bc269e3-72ad-4170-bfa5-9ed4c54e4db4	("(""(""""(""""""""(widget)"""""""",dependency_js)"""",id)"",c8b9c599-9d1b-417a-8e29-43080bb7dd88)","(""(""""(widget)"""",dependency_js)"",content)")	\\x5aed3b40c04ba9727c3eaa3284b8c73416ec9f642085a475372533324fb7eb82
3608859d-ebd1-4c59-8d18-4f2ec0ac9405	4bc269e3-72ad-4170-bfa5-9ed4c54e4db4	("(""(""""(""""""""(widget)"""""""",dependency_js)"""",id)"",c8b9c599-9d1b-417a-8e29-43080bb7dd88)","(""(""""(widget)"""",dependency_js)"",variable)")	\\x911fc0c48cb0c70601db5775a9bef1b740dc4cc9f9b46389b9f0563fe7eb94d7
4407aec7-2b85-452b-8be3-809a92fe8c85	4bc269e3-72ad-4170-bfa5-9ed4c54e4db4	("(""(""""(""""""""(widget)"""""""",dependency_js)"""",id)"",c8b9c599-9d1b-417a-8e29-43080bb7dd88)","(""(""""(widget)"""",dependency_js)"",id)")	\\x699ec770fcc3d1a0e97410d0e7567abf5f1aeec49da979b087d4ff3ac8d42850
53b91539-0a9a-40f9-a675-5c03707990a1	946c4642-8d19-4eb7-89fb-3ed5071d2af0	("(""(""""(""""""""(widget)"""""""",dependency_js)"""",id)"",c8b9c599-9d1b-417a-8e29-43080bb7dd88)","(""(""""(widget)"""",dependency_js)"",name)")	\\x1f679d9ba17102fe3711460718f55034c97376a18a0e4d366fe24b1fc693da06
5858dc91-263d-4f5d-9f1b-476ec3af5355	946c4642-8d19-4eb7-89fb-3ed5071d2af0	("(""(""""(""""""""(widget)"""""""",dependency_js)"""",id)"",c8b9c599-9d1b-417a-8e29-43080bb7dd88)","(""(""""(widget)"""",dependency_js)"",version)")	\\xe3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
77ccb322-cb56-4843-ae0d-b8e733e86178	05484ce0-d44e-4302-9688-fde58fad6d83	("(""(""""(""""""""(endpoint)"""""""",resource)"""",id)"",55dcddd1-0b18-4ef1-a789-3d565c7114bf)","(""(""""(endpoint)"""",resource)"",path)")	\\x63bf33fe51bbd62f4b38ff3dea918cae934af53ccb727450b5ce17be57e3679e
7cdfde7e-61e4-45bc-b1e2-a8174ba0feea	4bc269e3-72ad-4170-bfa5-9ed4c54e4db4	("(""(""""(""""""""(widget)"""""""",dependency_js)"""",id)"",c8b9c599-9d1b-417a-8e29-43080bb7dd88)","(""(""""(widget)"""",dependency_js)"",version)")	\\xe3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
7cffa5fb-cede-4c70-af83-3efa582ec061	05484ce0-d44e-4302-9688-fde58fad6d83	("(""(""""(""""""""(endpoint)"""""""",resource)"""",id)"",55dcddd1-0b18-4ef1-a789-3d565c7114bf)","(""(""""(endpoint)"""",resource)"",active)")	\\xb5bea41b6c623f7c09f1bf24dcae58ebab3c0cdd90ad966bc43a45b44867e12b
7ed9061a-8954-4272-851c-1b550bf61006	05484ce0-d44e-4302-9688-fde58fad6d83	("(""(""""(""""""""(endpoint)"""""""",resource)"""",id)"",55dcddd1-0b18-4ef1-a789-3d565c7114bf)","(""(""""(endpoint)"""",resource)"",content)")	\\x79b89ec15cf2d7113073ed5483c18e770569f3464958771e5e7b7f61d9d4c431
9bb0778a-4f6c-4914-8e88-ac409632decb	05484ce0-d44e-4302-9688-fde58fad6d83	("(""(""""(""""""""(endpoint)"""""""",resource)"""",id)"",55dcddd1-0b18-4ef1-a789-3d565c7114bf)","(""(""""(endpoint)"""",resource)"",id)")	\\x3b5019fc08a9fb748e1738a3f8540a7b46937c6faa493ddbd9541b6bbf227d45
a3e9f31f-8f10-4d22-b9de-d96eb6329c14	4bc269e3-72ad-4170-bfa5-9ed4c54e4db4	("(""(""""(""""""""(widget)"""""""",dependency_js)"""",id)"",c8b9c599-9d1b-417a-8e29-43080bb7dd88)","(""(""""(widget)"""",dependency_js)"",name)")	\\x1f679d9ba17102fe3711460718f55034c97376a18a0e4d366fe24b1fc693da06
c77be9fc-ba8c-4bc0-a70b-487cb88fcc32	946c4642-8d19-4eb7-89fb-3ed5071d2af0	("(""(""""(""""""""(widget)"""""""",dependency_js)"""",id)"",c8b9c599-9d1b-417a-8e29-43080bb7dd88)","(""(""""(widget)"""",dependency_js)"",variable)")	\\x911fc0c48cb0c70601db5775a9bef1b740dc4cc9f9b46389b9f0563fe7eb94d7
e63b73c2-9237-498c-a9ad-85a2d30bd531	946c4642-8d19-4eb7-89fb-3ed5071d2af0	("(""(""""(""""""""(widget)"""""""",dependency_js)"""",id)"",c8b9c599-9d1b-417a-8e29-43080bb7dd88)","(""(""""(widget)"""",dependency_js)"",id)")	\\x699ec770fcc3d1a0e97410d0e7567abf5f1aeec49da979b087d4ff3ac8d42850
