902b20c1-2623-4edf-a13e-73137406e32d	523dbdb4-6d41-4a9a-8d75-c5843b29694d	56ba1a2f-5e9f-4a23-8897-939736676c25	\N	d86cb505-8f9d-4b44-8449-2b71c4a3c441	2020-12-19 20:00:36.919599	some ui cleanup	
d86cb505-8f9d-4b44-8449-2b71c4a3c441	523dbdb4-6d41-4a9a-8d75-c5843b29694d	85b405a0-cfa4-405d-9930-2aba17143f53	\N	e473107c-f98d-49d9-aa51-0544fd430066	2020-12-19 11:31:05.219031	mockup kinda working?	
de6a583a-881b-4f0e-a1b2-5a519905bfcd	523dbdb4-6d41-4a9a-8d75-c5843b29694d	c9047e61-37e8-44c5-8733-e470a30d4c8b	\N	902b20c1-2623-4edf-a13e-73137406e32d	2020-12-22 09:38:52.382441	gui tweaks, quit support	
e473107c-f98d-49d9-aa51-0544fd430066	523dbdb4-6d41-4a9a-8d75-c5843b29694d	222ce95c-0cd6-403c-8336-85f66f55beb5	\N	\N	2020-12-19 06:24:33.781263	prototype boot loader	
