001c4d9c-29b3-436b-bb21-9fd6942df208	01d6ab6d-9608-4c95-8e11-eca98cc7dd2c	("(""(""""(""""""""(semantics)"""""""",column)"""",id)"",127fe8b9-7429-475f-a062-20bbe09b1280)","(""(""""(semantics)"""",column)"",purpose_id)")	\\xbd37d14f4da6e36e857986ad8b2e595a8fb14838422fa2ec4d2e7edef4c3a3c1
002d7d19-a78a-420c-8566-340fdf3e6d11	d664507b-03f8-44f3-b389-7b7a84863728	("(""(""""(""""""""(widget)"""""""",widget)"""",id)"",685b6e67-b3dc-4890-94c4-2b9b09e6e286)","(""(""""(widget)"""",widget)"",pre_js)")	\\x74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b
018a28ac-55c9-4d97-92d7-757aa4f5c274	e1288d15-4383-4f96-b294-05e520429294	("(""(""""(""""""""(semantics)"""""""",column)"""",id)"",22d7e730-ce65-42d3-86b1-7c5b8aabbe23)","(""(""""(semantics)"""",column)"",widget_id)")	\\x8d2f9444c9f30d420222243bb2ef96ef29be8b28bde418b06f462f28f3492af1
018f60d5-b088-4f1d-b60d-9c8b80d6bf5d	e8854eb4-f419-465e-b6bd-f025f5609256	("(""(""""(""""""""(widget)"""""""",widget)"""",id)"",fbcd433f-4644-4cf6-8695-3057fd928db3)","(""(""""(widget)"""",widget)"",name)")	\\x503c6966b8dc5a6a3cf129f2e0344d416e2e7df9f68d2c248cbc7411190ade2f
0244ad14-ec74-4735-8617-543ff9ef0237	70dfd759-2d47-4ce6-bed4-1bd8c72c745f	("(""(""""(""""""""(semantics)"""""""",column_purpose)"""",id)"",f32898b2-412a-41ce-a610-39e756db0321)","(""(""""(semantics)"""",column_purpose)"",id)")	\\x9f8b34ca44375804f83809efc28df32e207bc0be9633f114bbbd987d99247507
02c7bdc4-2385-4ab0-a0bc-c4ebab6759e4	a90bfa99-9d74-43c4-aa4b-9a5f99068841	("(""(""""(""""""""(semantics)"""""""",relation)"""",id)"",916d8772-e268-42c7-bcd4-8e796d007b96)","(""(""""(semantics)"""",relation)"",priority)")	\\x5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9
02dc7b6c-243c-49f2-b1fc-8843628beaf7	ce17599f-818d-46fe-bfaf-eaf08f564b78	("(""(""""(""""""""(semantics)"""""""",type)"""",id)"",8d127696-d3d7-4d7e-8336-0821da3c9a55)","(""(""""(semantics)"""",type)"",widget_id)")	\\x8e54789afdb68c45fb948ae2e1b2470929186f8fc3f299d7fbf60d0b79410c56
036f750b-af4b-437e-b164-f2004b7ec8f0	d46799b1-d313-4f9b-826b-dc929c5112c2	("(""(""""(""""""""(widget)"""""""",widget)"""",id)"",7e7fa68f-46e6-4d9f-bdb0-74449059ae7c)","(""(""""(widget)"""",widget)"",name)")	\\x9eafee1e08374527aebde72bea79db9aae7687bbaca274b008220c4986360984
039673ca-0933-4fd4-a1fa-6a27f30a90c2	2ed7dd87-2cc3-45b6-9739-adfef38fa120	("(""(""""(""""""""(widget)"""""""",widget)"""",id)"",50697996-f20f-4e45-9c4c-f3041dee2629)","(""(""""(widget)"""",widget)"",name)")	\\x9eafee1e08374527aebde72bea79db9aae7687bbaca274b008220c4986360984
03ba3363-50bc-4099-b828-5ba635d34fa6	079c5d7f-98f2-4be5-ada1-aab3e8b7c8ef	("(""(""""(""""""""(semantics)"""""""",relation_purpose)"""",id)"",f67acea7-d3d4-427b-8749-973c6664ce9a)","(""(""""(semantics)"""",relation_purpose)"",id)")	\\x28dbe35bcede4020d09f28d7c4742576ce4ac8172660ce2aca044e65fb53499e
05b0f4f7-aee9-45d4-b8ad-ee6b2d09a775	2ead2168-7f2e-460e-8575-dcbbab774238	("(""(""""(""""""""(semantics)"""""""",type)"""",id)"",122b29f3-4029-4065-a0b4-465bac4be286)","(""(""""(semantics)"""",type)"",type_id)")	\\x6ff322ef1c377dc54d6bb0d1766caa28b10f59b05dafbbe2306bae1c45302491
0614f44e-210f-4193-9dca-60bb0822499c	1f2a6129-ef38-47e4-acd3-2c7a513ffc99	("(""(""""(""""""""(widget)"""""""",widget)"""",id)"",685b6e67-b3dc-4890-94c4-2b9b09e6e286)","(""(""""(widget)"""",widget)"",css)")	\\x083a2768f5179d96f11b892b4bb9159fc6e1fbd015acedc99830778a855ddc49
064544f7-f27f-4611-b351-a626d9bdd9ed	5e81d57c-e6fe-442d-8346-62b5f3f607ad	("(""(""""(""""""""(semantics)"""""""",column_purpose)"""",id)"",9a04641e-2348-41d5-86fe-3ad726dbaa94)","(""(""""(semantics)"""",column_purpose)"",id)")	\\x51b372882554719b446bf0437acf8721114ac14b103ffaec218aebb031a4291c
07f356bc-49fb-4633-a77f-1c9d2cddb2f9	656e1bb2-11dd-467e-a75e-22456eac0154	("(""(""""(""""""""(semantics)"""""""",column)"""",id)"",127fe8b9-7429-475f-a062-20bbe09b1280)","(""(""""(semantics)"""",column)"",id)")	\\x23ad909a8dddae23b68766c5c9646c69e6d1e5cb2adc1c3884a024052adbe793
083fe91a-22ba-45ee-99fd-585b610e8378	202af238-5187-4388-bf26-18d0490c2805	("(""(""""(""""""""(semantics)"""""""",column)"""",id)"",67f9ea1f-da5e-4bf7-ac01-59de72240047)","(""(""""(semantics)"""",column)"",column_id)")	\\x37e1e07fbaeff5e45f47eb4d16543d6a0f284d7e5faed6faaf56bf526d5dffba
09aba1d5-e118-4839-b7ea-a56c1230d5a1	2615a79f-1d03-4506-b887-e513bf1928d5	("(""(""""(""""""""(semantics)"""""""",column)"""",id)"",22d7e730-ce65-42d3-86b1-7c5b8aabbe23)","(""(""""(semantics)"""",column)"",id)")	\\x809ff4571dbdaae2f5b46dbf7be98e31bffe790700b857aec51cac6058e8551d
